text,labels
Jo log keh rahe ye set mehenga Hain unko Bata do us mobile me 3d stereo camera Hain Jo 80000 ka milta Hain Pakistan me to. Camera ko mila ka uske price ye bani hain,Neu
lgta hai chaina main b nai sale hova is wajah se pakistan main release kiya hai ..bhai pakistan main na hi karte to acha hi tha...,Neu
Phone acha ha lakin processer kamzoe ha bywakoop log he khareden gay,Neu
Koi ek cheez bta do jis ki wja se ye itna mehnga h koi pagal hoga jo lega processor dekho 710 no wireless charging no infra red koi ek cheez bta do jis wja se ye set liya jaaye oppo thinks Pakistani awam ko kch pta nai h pagal nai hen hm sb,Neg
" agr r series Pakistan mein ati ha to.. ash oppo phones  r series jo k sirf China k liye hn aur hmein wohi fzool a series aur f series k ghtiya low quality, low built quality, ips lcd , plastic back walon se loot rahe hn..bewakoof hy hmari awam jo laiti ha",Neg
Jo mobile Pakistan mai any he nai unka coming soon pe lgany ka faida...??? R series ke mobile just china ke lye hain Pakistan ke lye nai,Neu
mere khayal se itna mehnga set sirf 4gb ram ki wajah se lena koi aqalmandi nahi bhai ab huawei ya Qmobile jaise companies 50000 60000 k phones launch kare to phir samsung ya iphone better nahi kal ko sale to ho jai compition karna hai to price se beat karen specs ki baat karen to samsung ki screen resolution mind blowing hai camera huawei qmobile k 16mp wala samsung k 8mp ka muqbala nahi kar sakta huawei qmobile ne samsung ko pakarna hai to half price pe better phones dein,Neu
"AoA,,Friends Yeh Set Kab Tak Market Mein Aa Raha Hai",Neu
Ye behtreen or achi khasosiyat wala mobile hai ,Pos
 Note 5 mobile acha hai,Pos
Salam.. Ye mob kesa hai or camera kesa hai or iski price kia hai ,Neu
koi bta sakta hai is price kia hongay karachi mai or battery kitnay mah hai.....,Neu
Acha set ho ga kyu k ma  mate 7 gold use kr raha hn  ye bohat acha hai har side se,Pos
Mery khayal se mate 8 cell phone is best tamam mobile se  ,Pos
Bohat  hi acha ha Mobil main ya zaror perches kro ga,Pos
Is mobile me kharbi hai ,Neg
Aoa mujhe ascend mate 8 3 gb ram 32 gb rom m chaye koi ascend mate 7 se exchange krna chaye ,Neu
"bohat acha   set hai  ye main ne 2 din pahle he khareeda hai,,,is ka  touch pad bi acha hai or camera result bilkuk iphone 6 plus is ki bettery   4100 mah hai ",Pos
ager kisi ny 40hazar tak mate 8 dena ho to bta de,Neu
Salam... Bhai agar kisi ky pas 45 thousands may mate.8 gold 64gb memory 4gb ram wala set ha? Plz mail kardy (Green.world602@gmail.com),Neu
Huawei mate 8 mobile bohat acha hai ...muje is set k function boht passand ae hai .,Pos
"Huawei mate 8 3gb, moon light silver color ka hai ",Neu
Is ka camera result  and speed boht acha hai ,Pos
Aizaz sahb jab etna good good hai tu phir ap sale q kar rahy ho ? Agar tang agay ho tu bhai gift kar do hamain,Neu
Salaam bhai ya huawei mate 8 bht zabardast set hy ma ne use ki hy iphone 6 ki tarha camera hy long bettery life hy ya final 55000 tak ho jaye ga mere pass abi bhi hy bht nice mobile hy good good mobile,Pos
Koi bta sakta hai is phone k camera ka result kasa hai.,Neu
waqas bro ap ko inform ker don lumia ka dor kabhi nhi aye ga q k lumia ka last set 650 aa raha hy us bad microsoft ny lumia ko band kerny ka ilan kia hy. so ap ab huawei per aa jao because huawei is the best.,Neu
 huawei is the best.,Pos
Sirf window Ki wajah se maar kha gya Lumia warna Lumia 625 aur xl 640 jaisa set na Samsung me na huawei me aur na hi qmobile me aur touch camera ram hard drive ye bhi better then all of them aanay walay waqat me Lumia ka muqabila koi nai karay GA Samsung grand prime k camera ka result Lumia 535 k braber nai hai compaireson Kr k dekh lo Lumia 535 10000 ka aur Samsung grand prime 20000 ka ab to muqabila apple se hai Lumia ka,Neu
Samsung use krny walo kabi Huawei use kr k dekho phir baki sab bhool jao gy,Neu
Her cheez islamabad ma.hi mehngi ha karachi aur lahore ma her cheez sasti mil.jati hai.bas islamabad walo ki.hi.maray jao her cheez may,Neg
Yar samsu g note 4 isi price main is ay boht agaya hy,Neu
Huawei walon k sets k prices jitni hoti hain utna result nahi hota mere dost ne huawei p8 lite liya tha raat ko to camera aur flash sahi picture nahi nikalta jub bilkul qareb kr k nikalo to kuch hota h samsung grand prime ki raat ko result best ha dono mobiles ki prices same thi jub ye aaye thay,Neg
"Kashif i agree with your comment sahi kaha aap ne samsung screen aur camera aur bohat si khobiyun k sath best ha me samsung k mobiles use karta hoon huawie camera flash body aur screen k hisab se thek nahi ha aur huawie k sets ki resale bhi kum ha qmobile k sets to daba ha khali bore kar daitay hain. """"Samsung is best har hisab se """"",Neu
Aoa kbhi mobile ki tareef b kr dia kro phly ly lety ho bd mn glt bolty ho jisy dekho barh k btata h k ye masla h is mn wo masla h etc etc chalaye hn set mn ny b koi defect nh hota itna jitna ap sb bta ry o,Neg
Bhai ap logon ne Jo bolna hai bolo Ye bht he fit phone hai mein use kar raha Hun bilkul smooth chal raha hai Camera bht kamal hai p8 lite aur iska camera almost aik jesa hi hai zyada difference nahi hai,Pos
Yr koi btya ga ya sel kiasa hy,Neu
huawei ny logon ko bewakof samjha ha itna thaka processsor or internaationla market ma iski price 150US ha like in canada. disappointment really.,Neg
Dear Ise acha Honor 4c h is me bas 4G is liye ye set mehanga ga aur h bhi single sim.. Dekh k lena,Neu
Dear All Ye samsung mobile j2 cahlny me aur battery me kasa ha pls batana agar kisi ne chalaya hai to Thanks,Neu
koi mjhy btyae ga is cell ka front or back cmra kesa hai and 3G sport??,Neu
Is ma front flash h k ni?????,Neu
Is ma 4 G nai ha,Neg
Jin k pass j2 hain kindly btein is main 4G hai ya nahi?,Neu
Is se acha & econmical set Glxy core prime he,Neg
Makn yeh mobile khud chala rha hon yeh bahot hi acha mobile hai.,Pos
koi batae ga ke j2 ke front camra ke sath flash light ha ke nahi,Neu
Amazing fon hai ankhyn bnd kr k ly lijy. Fantastic device.Huawei koi b is k mukabla mei nai hai.suprb device,Pos
samsung j2 chk krne ka koi tariqa k orignl hai ya nahi,Neu
"mai ne kal ye mobile liya hai 14700 ka, is ka camera bi bohat acha hai or dispkay color bi bohat achy hain,, ",Pos
"betry bus itni khas nai lagi apple jesi, or speakr ki awaz kamm hai core prime k mukably mai,",Neg
yeh set kaisa haibattery timingsand camera kaisa hai,Neu
Yeh mobl kisi kam ka nae ha is acha j5 hai m ny use kia ha j2 mobl jis lia usi din sale kr dia agye ap logobki marzi,Neg
yar please koi bta sakta he ke ye mbile grand prime se good he ya bad plz tell me or iski abi jo price he wo be mje btado plz,Neu
Ye set kesa hy bettey timing kesi hy es set ki plz tell me,Neu
Yar is price me ye set bohat acha he agar koi sale kar raha he to contact me lahore 03343055987,Pos
Yar set lahore ma agya han kya,Neu
this phone is nice i have bought it today camera is dual flash but front flash is not auto is mein lag b nahi hai aur new touchwiz hai s6 aur j7 wala,Neg
hi Guyss.. kia set hang to nao hota... koi bata sakta.. main leyna chata hon??reply plzz,Neu
plz til me frinds koe ye bata sakta hi k samsung j3 kab tak pakistan ki markeet me aa raha hi or j2 kasa mobil hu 0341-6364199,Neu
salam guyss.. jo yeh set use kar raha hai wo bata sakta hai k is set mian koi problm.. means hanging problem hai ya nai...ya koi dosri problem ??? tell me guyss,Neu
Please koi btaye ga is me front flash ha ya nai... Thanks,Neu
Yr is k front camera ka sth flash ha k nahi,Neu
Yar man ye phone layna chahta hun plzz koi bata sakta hai kay ye cell chalte howe slow to nai hota??? agr koi j2 sale karna chahta hai to plzz contact me on this number.. I'm From Faisalabad. 0333-9948448,Neu
friends jo log samsung j2 use kar rahay hain kya wo bata saktay hain k ye set har lehaz say kaisa hai i mean chalnay me kaisa hai>?,Neu
Nice cell bahot acha hai kamal ka par samsung ne selfye flash likha hai.,Pos
nice set hai mujhe bhe lena hai mujhe bhe,Pos
iski pakistan currency k mutabiq 12100 qeemat ban rahi hai,Neu
Is this set officially releasing on 20th Oct ?? koi khabar ??,Neu
Ye set to kb ka agya ha..mry bro ne lia ha abt 1 month phly 11500 ka tha..,Neu
ye set Pakistan kb launch hoga koi conform bta dy meherbani hogi?,Neu
Kya j2 ka camra 5mp ha ya 2mp,Neu
Is it dual sim and plz give me other informations,Neu
Koi mujy btaye ga k j2 kesa set ha?,Pos
koi ye btaye ga k ye set use karny mein kesa ha aur front pe flash ha ya nahe hange to nahe hota na....? agr kisi ny 1100 ki range mein sail karna ho to contect kary... 03457716723,Neu
yaar bht farig mobile hy ye..... hang ho jata hy .......... baterry timing thek hy bt display problem b krta hy kbi kbi i want to cell it plz..... willing my contact with me on this number 0340-7759778. asim. ........,Neg
Friends is min 4G he kiya aur is ki price kiya he,Neu
"Mein Nay 2 Month Pahle Lia Hai Cell,Battry timing,camra,software even sab kuch bohat acha hai,heat wgera ki no tension",Pos
j2 kesa hi koi bta sakta hi is ki batri taming kasi ho aur net b chlta hi is pr ya hang ho jata hi plz bta do muje new lina hi koi msla hi to bta do plz,Neu
koi ye btay game k is me front par flash light ha k nahi,Neu
Iska camera aur gallery fazul hy andheray (darkness) mn photo bnao to saya wali jagah surkh khoon(blood) sa nazr aye ga gharz gallery ka har photo video kalay rang se tabdeel ho kar surkhi maail nazr aye ga is mn apko favourite no b nhe add kr skte jisko yaqin nhe wo azma le,Neg
Main ye mobile use kar rha hon bhot acha set hai battery timming b bhot achi hai heat b nhe hota games b main bhot khelta ho kiu k main 8 ball pool ka fan hon or camera b super hai wo pagal hain jo bolty hain ky iss mob ka camera acha nhe hai bhot fitt phone hai android 5.1.1 hai use karne main bhot maza ata hai,Pos
Yar is set ka maza nahi ha camera quality teek nhi ha or hang b hota ha look b atylish nhi ha,Neg
Yar bohat asha hand sat ha battery bi ashi ha bas camera asha nahi ha,Pos
Koi mujhy yeh batye ga k iska software update karny se speed per koi farak pary ga ya nahe ..,Neu
Is set ki comfirm price kya hai?,Neu
Assalam-O-Alikum may nay J2 two week phly lia hay bhot he zabardast phone hay everthing is perfect front cam ka result Qmobile kay 5mgp say b acha hay hd gaming allaa play karta hay yaha jo pic upload hay wo j5 ki hay j2 kay front par flash nhi baki sari information correct hay battery 2 din araam say nikalti hay friend this set is awesome buy and enjoy :),Pos
Samsung j2 boht acha mobile hai camra itna kass nhi ha qmobile aur haire se bathr ha,Neg
bagharti yai hai k front py flash nai hai... jab k pic mei hai flash,Neg
bohut pyara mobile hay mai new buy kar k laya hn jis ko bhi information chahiye toh call kary 03429009325,Pos
"yar iska camera fazool hai. esi waja se har koi sell kr rha hai. mein yeh phone istamal kr chuka hu,iska camera- both back and front--fazool hai=-result ka maza nh ahi baki set danda hai battery bhi bas theek hi hai achi hai",Neg
main kal yeh set purchase keya hai. set bohat alla hai koi heat up nahi cam etc v good. just 1 problum hai yeh set 4G nahi hai.,Pos
set heat up hota hai btry timing b itni khas nai hai.. pak main ha8n 3g supported hain aur bakwas,Neg
"best phone hai,a1 performance hai camera ki resolution aur pixels boht aala hai. friends bilkul ap ye set lelein,.. battery superb hai.golden color mein kafi acha lgta hai. set perfect hai QMOBILE AUR dosri halki companies se toh badshah phone hai 03000258058 call me NAWABA",Pos
Bhai KOi ye btay ga k j2 ki accessories me charger k ilawa usb cable hoti ha? Please reply?,Neu
mujhe ye batao bhai grand prime acha hai yaa j2. jo fast bhi ho aur camera result achi ho wo is number per raabta karen mobile no: 0315 2088587,Neu
As ka front camera kt na ha.......asi ye phone sale krna ha?????,Neu
"mein ABDUL BASIT NOON NAWAB dikhan se hoon yeh j2 mobile boht hi top ka set hai... sab kuch perfect hai cam,battery,flash,ram,speed,no hanging,,, AALA cell phone hai... 03049154330",Pos
J2 Dubai main 4 g hain aur pakistan mai. 3 g is ki kya waja ha,Neu
"zabarast phone hai,battery a1 hai, cameras aala hai superb dooper set hai.ram 1gb hai.flash bhi hai.danda service hai ... lelo bhai jaldi se lelo 03049154330",Pos
Guys bhot acha phone hai galaxy j2 ma use kar rha hon 1 minth hone wala hai bhot acha chal rha hai battery timming b bhot achi hai camera b or mobile ki price b theak hai ram bhot achi hai,Pos
bhai alaaa mobile hai na hang hta hai na kisi qism ka heat issue haii zbrdst mobile camera b baqi brands k 5MP sa behtr haii bettry timing b achi hai 1din eady nikl jta hai jaisay b istmal kro,Pos
J2 me buht ziyada heat issue he aur battary b bakwaz he. es me 4G b nahi hain aur many bus haro bharo paise wijhai....,Neg
Superb set his oil issue nae Barry b fit hai.,Pos
J2 bakhwas set hai ma ney 15500 ka pin pack lay k usi din 14000 ka sale kia hai Is cell se behter hai q mobile z10 3gb ram aur 16gb room k sath 4g lay l0,Neg
dhoka hy ye..j2 me front me flash nahe hy or is ki ram b 1 gb hy magar yaha galat pic di gae hy ...,Neg
salam everyoneagar koi use kar raha ha to plz tell onething kaa isma front flash haa kaa nai coz ajj mana market maa aik shop ma pta kiaa ha to kahtay haan isma flash nahee ha front..,Neu
best phone hai,Pos
A6 Plus 2018 slow charging hai aur koi falt nahi. aur c9 pro front or back camera farag hai kisi kam ka nahi hai c9 pro koi na ly,Neg
Alhamdullah bought new samsung a6 plus today from samsung outlet bwp that was really a very good one best thing is that the price is very reasonable.. itne paiso ma itna e milta hay.. 24mp front hai or waqi ma koi rslt hai iska back camera b level hai mzeed info k lie u can contact 03088955885,Pos
mn ny samsung a6 plus sale kr k a50 lia ha pr jo battery timing a6 plus ki thi wo is ki ni ha mn ny bohat cell use kiye hn pr jo battery timing a6 plus ki ha wo kisi ki ni,Neg
haloo bro ye kasy cell h chalny ma koi beta sakta h kya many layny h jis jis na use kiye h wo betao comment ma ya is sy acha h koi to wo beta deya happly mee,Neu
i want to sale Galaxy A6 Plus due to its size large. otherwise its very wonderful feature mobile. 10/10 lush condition. colour Gold. use only 3 days. 2 years warranty card available. demand Rs. 47000 only Serious buyer may contact 03114518870,Pos
Fzool samsung es se achi specification huawei dy rha hai honor 8x much bettr then this mob or price b perfect hai 128gb osm camera result large display 2340 pixel,Neg
Setting me options kam he. Audio player me b koi option ni he bass change ka or na he audio output mode ka. Back cam full screen display ni show karta. Phone restart krne k bad agar kaafi time k bad key pad unlock krte ho to b Android is starting ki screen show hoti he yani k key pad lock open krne k bad fori tor pr ready for use ni hota. Group msg send krne k lie contacts k group me ja k send hota he message me group msg ki option ni he.,Neu
yh set mt lena heat up or hang kr rha h ubhe srf ek month e use kra h m na.. or front cam acha ni is sa acha Q mob m cam mil jata . 15k ki range m ap oppo ya infinix ly lo is sa bhetr h,Neu
Zabardast phone he camera outclass he jo dost lena chaty hen beshak le len I like this v much thanks Huawei,Pos
A. O. A..... Bro bilkul fit mobile hy me ne liya hy shi chal rha hy display bhi pyara hy log ese hi batein bna rhy hy y5 prime 2018 is a good mobile....,Pos
Dear friends ye set mat len bilkul kisi kaam ka nahin 2GB ram he but slow ho jata hai. Aap ko yaqeen nai to niche comment parhen sab dost hafta dedh chala kar sell kar rahe hein Qk iski performance achi nai hai. Maine khud 1000 k loss mein sell kiya.,Neg
bhai farigh mobile hay main ny lia hay camera farigh hay normal hay bilkul koi 15000 wali bat ni pr main ab use kr raha hon majbori main but do not buy it,Neg
Bilkul mat ly koi b plz mera koi bhe bhai pasy waste na kry . Grand prime pro is price mai best ha,Neu
Wah is ki expected price 15k thi jo phaly hi zaida thi or ab or zaida kr do ye 12000/- say zaida ka nhi hai,Neu
Mr Tayyab yes two sims plus memory card aik sath.,Neu
kiya Iss set main 2 sims aur memory card ek hi waqt main chalte hain???????koi jald bata de plz plz!!!!!,Neu
yar koi batay ga kay a7 2016 water proof ha ya ni ??plzzzzzzz,Neu
Yar is ma andorid 6.0.1 offical update ho ga k ni?,Neu
"AOA, koi bata sakta hai A7-2016 ki over all performance kesi hai specailly (Camera, Bettery timing and Wieght) plz must comments agr koi bro use ker raha hai too bcoz am going to buy this cell phone, Thanks...",Neu
Dear friend A.o.A .I have used both model A7. 15 and as well as A7.16. But I am really disappointed after using A7 16 because of its weight and size and camera result.while A7.15 is very weight less and slim and having sharp camera result. .so I reverse myself to A7. 15...I really loved this. A7 .15.,Neg
